movie_id,genres_list
13486,[28]
34494,[35]
16342,[53]
12169,[18]
14197,"[18, 35, 10749]"
14011,"[16, 28]"
24169,[35]
10183,[18]
15709,[35]
13613,"[28, 53]"
10900,[53]
30508,"[18, 35]"
14092,"[16, 28]"
13825,"[18, 53]"
12165,"[18, 10749]"
16899,"[35, 10749]"
21583,"[18, 35, 10749]"
11802,"[16, 10751]"
13972,"[18, 35, 10749]"
13990,[18]
8884,"[18, 28]"
16061,"[28, 53]"
12178,"[18, 35, 10749]"
12412,"[18, 28, 53, 80]"
14061,"[18, 10749]"
8349,"[18, 28]"
14438,[18]
18585,"[18, 35, 10749]"
16279,"[18, 35]"
27374,[53]
13752,[18]
54102,[18]
14098,[53]
13009,"[35, 53]"
14070,"[18, 28, 53]"
8988,[18]
7916,"[28, 53]"
14851,"[28, 53]"
16164,"[18, 53, 80]"
13172,[35]
14299,[18]
16436,"[18, 28, 53]"
21788,[28]
14220,[35]
12890,"[18, 35, 10749]"
8279,[18]
11671,"[18, 10749]"
14871,"[18, 10749]"
13803,[53]
8276,[18]
8883,"[18, 80]"
13741,[35]
12400,[18]
14325,[18]
17630,[35]
118309,[18]
14556,"[18, 53]"
3511,"[18, 53]"
63315,"[35, 10749]"
10187,"[18, 35]"
19173,"[18, 10749]"
16564,[18]
16409,"[18, 35, 10749]"
20329,"[28, 53]"
8942,[18]
13107,"[18, 35]"
13094,"[35, 53]"
13094,"[35, 53]"
13996,"[18, 35]"
4627,"[28, 53]"
14914,[18]
17436,"[18, 28, 53, 80]"
14072,"[18, 35, 10749]"
16005,"[18, 35]"
12568,"[18, 10749]"
13727,[35]
15846,"[18, 28, 53]"
33409,"[18, 80]"
13954,"[28, 53]"
14878,"[28, 53]"
14940,"[35, 10749]"
8266,"[18, 28, 53]"
13300,"[28, 53]"
17581,"[16, 28]"
15641,[53]
8937,[18]
13004,"[16, 10751]"
13490,"[18, 35]"
12621,"[18, 35]"
13429,"[18, 53, 80]"
19197,[53]
15741,"[18, 53]"
22556,"[18, 10749]"
31451,[18]
15262,[53]
7353,[18]
14145,"[28, 53]"
15440,"[18, 53]"
16921,[53]
17334,"[35, 10749]"
14154,"[18, 28, 53]"
15991,"[28, 53]"
14054,"[18, 10749]"
14655,"[18, 35]"
20072,[35]
63287,[18]
14771,[35]
14660,"[18, 53]"
30969,[35]
13956,"[16, 28, 10751]"
13489,"[18, 53, 80]"
13405,[18]
14745,"[18, 53]"
17108,"[28, 35]"
13058,"[18, 80]"
9510,"[28, 35]"
14215,"[18, 53]"
168643,"[28, 53, 80]"
8899,"[18, 80]"
13636,[99]
14050,[18]
22152,"[18, 35]"
31850,"[18, 80]"
18198,"[16, 28, 10751]"
14613,"[16, 10751]"
13793,[18]
60086,[53]
13200,"[18, 53]"
20034,[53]
4786,"[18, 35]"
10190,[18]
14863,"[28, 53]"
20764,"[18, 28, 53]"
16056,"[18, 80]"
13506,"[18, 28]"
14071,"[18, 35, 10749]"
15877,"[16, 28]"
23619,[35]
31216,"[18, 10749]"
18635,"[18, 28]"
20036,"[35, 10749]"
9736,[53]
51917,"[18, 35, 10749]"
25329,"[18, 53]"
1782,"[18, 53]"
16710,"[18, 35, 10749]"
27258,"[18, 53]"
8905,"[18, 53]"
16277,[18]
8905,"[18, 53]"
10289,"[18, 35]"
13991,[35]
16611,[53]
22007,[53]
13459,"[16, 10751]"
15544,[35]
17358,"[18, 80]"
63193,[18]
14538,"[18, 28]"
14423,"[28, 35]"
31299,"[18, 10749]"
32272,[53]
13359,[99]
14538,"[18, 28]"
19079,[18]
17808,"[18, 28, 53]"
19486,"[28, 35]"
8938,"[18, 10749]"
16450,"[18, 28, 53, 80]"
19506,"[18, 28]"
14467,"[18, 35, 10749]"
15749,"[18, 28, 53]"
17893,[18]
16266,"[28, 53]"
14758,"[18, 35, 10749]"
17171,[99]
24475,"[18, 10749]"
8926,"[18, 53]"
8747,[18]
14452,"[28, 53]"
15125,[28]
18616,[53]
8282,"[18, 35]"
16867,"[18, 80]"
20268,"[18, 80]"
38846,[18]
18940,[53]
15208,"[18, 28]"
17622,"[28, 53]"
17165,"[16, 28]"
13643,[35]
140656,[53]
16166,[53]
16350,"[18, 53]"
29896,[53]
16971,[99]
8892,"[18, 35]"
19237,[53]
42341,"[18, 53, 80]"
15912,"[18, 53, 80]"
15088,"[18, 35, 10749]"
6479,"[18, 28, 53]"
1858,[28]
285,[28]
2062,"[16, 28, 35, 10751]"
559,[28]
2503,"[18, 28, 53]"
5915,"[18, 28]"
6977,"[18, 53, 80]"
1979,"[28, 53]"
7326,"[18, 35, 10749]"
1571,"[28, 53]"
8363,[35]
810,"[16, 28, 35, 10751]"
1949,"[18, 53, 80]"
6637,"[28, 53]"
13885,"[18, 53]"
1250,"[28, 53]"
4982,"[18, 80]"
7485,"[18, 28, 53, 80]"
7345,[18]
5876,"[28, 53]"
3021,[53]
7737,"[28, 53]"
1991,"[28, 53]"
5176,[18]
4964,"[18, 35, 10749]"
2268,[28]
1562,"[28, 53]"
23827,[53]
1272,"[28, 53]"
7350,"[18, 35]"
5559,"[16, 28, 35, 10751]"
1992,"[28, 53]"
4347,"[18, 10749]"
4771,"[18, 53, 80]"
3594,"[18, 53]"
6023,"[18, 10749]"
1620,"[18, 28, 53, 80]"
8271,"[18, 53]"
8329,[53]
1738,"[28, 53]"
2310,"[16, 28]"
6145,[53]
4512,"[18, 28]"
5123,[18]
4513,[53]
13363,"[18, 28]"
440,"[28, 53]"
1248,"[18, 53, 80]"
2976,"[18, 35, 10749]"
3563,"[35, 10749]"
11199,"[28, 35]"
6537,"[18, 53]"
11172,"[18, 35, 10749]"
4349,"[18, 28, 53]"
6615,"[18, 35, 10749]"
3432,"[18, 53, 80]"
4566,"[18, 53, 80]"
5723,"[18, 10749]"
2196,"[18, 35]"
14001,[53]
2082,[53]
8277,[35]
10030,"[18, 35, 10749]"
10431,"[28, 53, 80]"
9757,[35]
1691,[53]
7979,[18]
1407,"[18, 10749]"
285923,"[28, 53]"
10294,[53]
9038,[35]
23202,[53]
9963,"[18, 28, 53]"
7211,"[18, 35, 10749]"
6538,"[18, 35]"
2355,[18]
7972,"[18, 53, 80]"
9793,[53]
2284,[35]
4858,"[28, 53]"
3638,[35]
1646,"[18, 80]"
10074,"[28, 35]"
14139,"[28, 53]"
2001,"[18, 53, 80]"
2977,"[18, 10749]"
12435,"[18, 35, 10749]"
9760,"[28, 35]"
11835,"[18, 28, 53, 80]"
2335,"[28, 35]"
4517,"[18, 10749]"
2013,[18]
6973,"[18, 53, 80]"
13186,[53]
4413,"[18, 53, 80]"
2359,[99]
7942,"[35, 10749]"
8398,"[28, 53, 80]"
2959,[35]
7183,"[18, 53, 80]"
2312,"[18, 28]"
14636,"[28, 53]"
6575,"[18, 35]"
8270,"[18, 53, 80]"
9966,[53]
13121,"[35, 53]"
4515,"[18, 28]"
5125,"[18, 53]"
15356,"[18, 53, 80]"
15356,"[18, 53, 80]"
5708,[18]
9703,"[18, 28]"
4787,"[18, 53, 80]"
1683,[53]
6418,[18]
8827,"[18, 35]"
1989,"[18, 10749]"
1257,[35]
13492,"[18, 28, 53]"
3902,[18]
13025,"[28, 53]"
7508,[18]
13394,"[16, 28, 35, 10751]"
1534,[28]
13161,[35]
4169,"[18, 53, 80]"
12246,[18]
10946,[99]
13067,"[18, 35, 10749]"
7862,[18]
13474,[53]
9785,"[18, 28, 53, 80]"
12994,"[18, 28, 53]"
13958,[99]
2009,[18]
13257,"[35, 10749]"
14047,[18]
14748,"[18, 80]"
13258,[35]
13195,"[18, 53, 80]"
13022,"[28, 53]"
13008,"[18, 80]"
4520,"[18, 53]"
6076,"[18, 35, 10749]"
13640,"[16, 28]"
12473,"[18, 80]"
13312,[53]
9815,[18]
69315,"[18, 28, 53]"
13159,"[18, 35, 10749]"
1990,"[18, 53, 80]"
10758,[35]
13250,"[18, 53, 80]"
2882,"[18, 35]"
1961,"[35, 53]"
8272,[18]
5951,"[18, 35, 10749]"
13641,"[18, 28, 53, 80]"
16873,"[16, 28]"
10425,"[18, 28, 53, 80]"
15206,[53]
15261,[35]
5718,"[18, 35]"
10253,"[18, 28, 53]"
14456,[53]
1988,"[18, 53]"
14223,"[18, 53]"
5353,"[18, 28, 53]"
1845,"[35, 10749]"
1931,[18]
15019,"[18, 35, 10749]"
6936,[18]
2728,"[28, 35]"
12172,[99]
3877,[18]
13243,"[18, 35, 10749]"
8748,"[35, 10749]"
8079,"[18, 35, 10749]"
9017,"[28, 53]"
13059,"[28, 53]"
14392,"[18, 28]"
5595,[53]
7006,"[18, 28, 53]"
10247,"[18, 35, 10749]"
12171,[53]
12171,[53]
13348,[99]
8954,"[18, 53, 80]"
13998,"[18, 35]"
4629,"[18, 10749]"
6639,"[18, 10749]"
5956,"[18, 53]"
14830,"[16, 28, 10751]"
20982,"[16, 28, 10751]"
13177,"[18, 28]"
1950,"[18, 10749]"
48175,[35]
13054,"[18, 28, 53, 80]"
5126,[18]
5139,[35]
18093,"[18, 10749]"
60049,[35]
13078,[18]
8319,[18]
14211,"[28, 53]"
42436,[35]
13019,"[18, 35, 10749]"
14913,[53]
2014,[18]
15302,[99]
9997,"[28, 53]"
38410,[53]
14138,"[18, 28, 53]"
13168,[35]
13968,"[18, 35, 10749]"
14424,"[18, 35, 10749]"
13061,"[16, 28, 35, 10751]"
5817,"[18, 35]"
24001,[53]
14163,[18]
5817,"[18, 35]"
35854,[28]
4170,"[18, 53]"
1872,"[28, 53]"
21943,"[35, 10749]"
14943,[28]
14235,"[18, 28, 53]"
7343,[18]
13173,[35]
21946,[53]
14148,"[18, 53, 80]"
13074,[18]
12247,"[18, 53]"
17456,"[18, 28, 53]"
13068,"[18, 35]"
13910,"[18, 10749]"
10822,[18]
13980,"[16, 28]"
25597,"[18, 28, 53]"
13362,[99]
14753,"[18, 10749]"
14397,"[18, 53, 80]"
13564,[53]
14123,[35]
13391,"[16, 28]"
14448,"[18, 10749]"
17097,[35]
11807,"[18, 35, 10749]"
20714,"[18, 80]"
13614,[18]
19580,"[28, 35]"
20069,"[18, 35]"
6022,"[18, 10749]"
13949,"[18, 10749]"
13360,[28]
14434,"[35, 10749]"
7973,"[18, 35, 10749]"
114796,[28]
11148,[18]
22373,[18]
14313,"[18, 35, 10749]"
2015,[18]
24447,[35]
20411,"[18, 28, 53]"
49084,"[28, 35]"
4283,[28]
16392,"[18, 28, 53]"
14016,"[28, 53, 80]"
4283,[28]
9911,"[28, 53, 80]"
28205,[18]
15212,"[28, 53]"
10759,[35]
9789,[35]
7797,"[18, 28, 53]"
14547,"[28, 35]"
14126,[53]
10818,"[18, 10749]"
21494,"[18, 35, 10749]"
25218,[53]
15069,"[18, 53, 80]"
5259,"[18, 35]"
14843,"[18, 35, 10749]"
10071,[35]
8280,"[18, 35]"
14459,[53]
13538,[53]
14111,"[18, 28]"
11801,"[18, 10749]"
14765,"[18, 53, 80]"
16725,[18]
16126,"[28, 53]"
37973,"[18, 53]"
8414,[18]
16071,"[18, 10749]"
13726,[18]
13561,"[35, 53]"
15071,"[18, 28, 53]"
6535,[18]
15166,[28]
1874,[18]
8875,[53]
11600,[18]
14044,"[18, 28]"
9783,[53]
12791,[53]
14284,[99]
22182,[35]
13525,"[18, 35, 10749]"
46302,"[35, 53]"
11161,[18]
17158,[53]
50126,"[18, 28]"
15250,"[18, 35]"
1271,"[18, 28]"
58,[28]
1422,"[18, 53, 80]"
36557,"[28, 53]"
1124,"[18, 53]"
36668,"[28, 53]"
920,"[16, 28, 35, 10751]"
1417,"[18, 28]"
350,"[18, 35, 10749]"
950,"[16, 28, 35, 10751]"
591,[53]
1402,[18]
1372,"[18, 28, 53]"
9693,"[18, 28, 53]"
956,"[28, 53]"
388,"[18, 53, 80]"
496,[35]
9615,"[18, 28, 53, 80]"
834,"[28, 53]"
773,"[18, 35]"
7551,"[28, 53]"
1452,[28]
186,"[18, 53, 80]"
1579,"[18, 28, 53]"
1581,"[35, 10749]"
1948,"[28, 53, 80]"
1164,[18]
588,[53]
582,"[18, 53]"
9286,[53]
9767,"[35, 10749]"
1246,[18]
9297,"[16, 28, 35, 10751]"
11619,"[16, 28, 35, 10751]"
2207,"[28, 53, 80]"
7512,"[28, 35]"
9792,[53]
4257,[35]
7484,"[16, 28, 10751]"
1887,[18]
503,"[18, 28, 53]"
1523,[18]
3683,[18]
9992,"[16, 28, 10751]"
1251,"[18, 28]"
1255,"[18, 28, 53]"
9718,[35]
8275,[35]
82,"[28, 53, 80]"
326,"[28, 53, 80]"
9920,"[28, 53]"
7457,"[18, 80]"
1852,"[18, 53]"
1819,"[35, 10749]"
9788,[35]
2295,[35]
7549,"[18, 28]"
9697,"[18, 28, 53]"
6877,[35]
219,"[18, 35, 10749]"
2179,"[18, 35]"
12225,"[18, 35, 10749]"
4643,[28]
10781,[53]
512,"[35, 53]"
9829,"[18, 28, 53, 80]"
11798,"[18, 80]"
9293,[35]
9906,"[16, 28, 35, 10751]"
10795,"[18, 53, 80]"
9708,[53]
9952,"[18, 28]"
1247,"[18, 53]"
7304,"[18, 28, 53, 80]"
9726,"[18, 35, 10749]"
1165,[18]
14202,"[18, 10749]"
9954,"[28, 53]"
806,"[18, 53]"
9676,[18]
1975,[53]
9754,[53]
1125,[18]
9075,"[18, 53]"
1781,[99]
14620,"[18, 28, 53]"
10010,"[16, 28, 10751]"
13060,"[16, 28, 10751]"
7874,[18]
7859,[18]
37933,"[16, 28]"
10053,[53]
1440,"[18, 10749]"
9957,[35]
1259,"[18, 10749]"
9044,[18]
9900,[35]
11652,[18]
5820,"[28, 53, 80]"
9904,"[16, 10751]"
6691,"[18, 35, 10749]"
2266,"[18, 10749]"
1730,"[18, 53]"
1494,"[18, 28]"
10073,[35]
3603,"[35, 53]"
11170,[18]
9053,"[28, 53]"
9988,[35]
9796,[53]
10032,[35]
13043,[35]
5072,"[35, 53]"
192040,[99]
2269,"[28, 53]"
8975,"[18, 28, 53]"
1254,[18]
12526,[53]
9794,"[35, 10749]"
9682,[53]
33365,[35]
21435,[35]
11908,"[35, 53]"
9642,"[16, 28, 35, 10751]"
1441,"[18, 28, 53, 80]"
1116,[18]
8736,[35]
10069,[53]
10115,"[18, 35]"
13249,[18]
16007,"[28, 53]"
1378,"[18, 35, 10749]"
4441,"[18, 10749]"
4441,"[18, 10749]"
10832,[53]
10007,[53]
12763,[18]
10118,"[18, 35, 10749]"
11211,[35]
9592,"[18, 53]"
15255,"[28, 53, 80]"
10741,[18]
7511,"[18, 35, 10749]"
5488,"[18, 35, 10749]"
16070,[99]
14055,"[18, 35, 10749]"
8998,"[18, 35, 10749]"
21427,[35]
14208,[28]
9656,[53]
1776,[99]
9975,"[16, 28, 35, 10751]"
1249,"[18, 53, 80]"
9842,"[18, 35, 10749]"
9828,"[18, 53, 80]"
13668,"[18, 35, 10749]"
10961,"[35, 53]"
6641,"[35, 10749]"
3549,[18]
7913,[18]
8194,"[18, 80]"
7839,"[35, 10749]"
16140,"[28, 53]"
2016,[18]
1717,"[18, 53]"
13934,"[16, 10751]"
9948,"[16, 28, 35, 10751]"
13275,[18]
15163,[18]
16781,"[18, 35, 10749]"
21786,"[18, 53]"
13002,"[16, 10751]"
134777,"[28, 53]"
14609,"[16, 28]"
11515,[18]
5393,"[16, 28, 35, 10751]"
13751,[18]
12271,[18]
3602,[53]
1666,[99]
14219,"[28, 53]"
10063,[53]
13689,"[18, 10749]"
9526,"[18, 35]"
9389,"[16, 28]"
19955,"[35, 10749]"
13742,"[35, 53]"
13754,"[16, 28]"
17,[53]
7510,"[18, 35]"
9959,"[18, 53, 80]"
14194,"[18, 28, 53, 80]"
9786,"[18, 35]"
14611,"[16, 28]"
13508,[99]
13551,"[18, 53, 80]"
12517,[53]
19026,"[16, 10751]"
15664,"[18, 53]"
17501,"[18, 28, 53]"
13285,"[16, 28, 10751]"
1596,"[18, 53]"
9756,[53]
14458,"[28, 53]"
9841,[53]
13171,"[35, 10749]"
8618,"[18, 35]"
8997,"[28, 53]"
9672,[18]
10790,[53]
6948,[53]
18925,[18]
15667,[53]
11705,"[18, 53]"
6733,[35]
13185,[18]
9903,"[18, 35]"
15495,"[18, 53]"
7861,"[18, 35, 10749]"
4351,"[18, 53, 80]"
38327,[35]
16727,[18]
9958,[35]
1253,"[18, 10749]"
10854,"[28, 53]"
9773,"[28, 35]"
1919,"[18, 10749]"
9520,[28]
13495,[28]
13162,[35]
9782,"[18, 53]"
4516,[35]
10093,"[18, 53]"
36727,[35]
26594,[99]
23538,"[18, 53, 80]"
11404,"[18, 35]"
11404,"[18, 35]"
15860,"[28, 53]"
12795,"[35, 10749]"
11494,"[28, 53]"
14062,"[18, 53, 80]"
2357,"[18, 35]"
2168,[18]
13771,"[18, 35, 10749]"
19344,"[18, 10749]"
9784,"[18, 35, 10749]"
32740,[28]
15363,"[18, 35, 10749]"
16083,"[18, 53]"
18377,"[18, 35, 10749]"
14171,"[18, 28]"
14799,"[18, 35]"
14799,"[18, 35]"
13075,[18]
34588,[35]
53215,"[16, 28]"
15575,"[16, 28]"
17245,[53]
10886,"[18, 53]"
13807,"[28, 53, 80]"
313,"[18, 10749]"
10958,"[18, 53]"
19595,"[16, 10751]"
1967,"[18, 10749]"
21461,"[18, 35, 10749]"
1590,[18]
14449,"[18, 28]"
9917,"[18, 28, 53]"
11910,"[18, 28]"
8588,[18]
17287,"[35, 53]"
46247,"[16, 28, 10751]"
18607,[35]
13484,[35]
11650,"[18, 28, 53]"
10036,[35]
19167,"[28, 53]"
10004,"[18, 28, 53]"
34283,[99]
31512,"[18, 35]"
103112,[35]
121506,"[18, 28]"
14395,"[18, 10749]"
13402,"[28, 53]"
37924,"[18, 53]"
103112,[35]
121506,"[18, 28]"
12586,"[18, 10749]"
13713,[35]
86,"[18, 10749]"
26518,[18]
9761,"[16, 28]"
11345,"[18, 53, 80]"
10005,"[28, 53]"
1697,"[18, 35]"
18858,"[18, 53]"
22358,[18]
15077,"[18, 80]"
35978,[53]
14823,"[18, 53, 80]"
30347,"[18, 53, 80]"
8436,[18]
15021,[53]
752,"[28, 53]"
1895,[28]
953,"[16, 10751]"
9738,[28]
187,"[28, 53, 80]"
254,"[18, 28]"
74,"[28, 53]"
6957,"[35, 10749]"
561,"[18, 28, 53]"
1635,"[28, 53]"
8488,"[18, 35, 10749]"
9522,"[35, 10749]"
142,"[18, 10749]"
1830,"[18, 53, 80]"
16320,"[28, 53]"
9928,"[16, 28, 35, 10751]"
4348,"[18, 10749]"
1495,"[18, 28]"
215,[53]
9335,"[28, 53, 80]"
9392,"[28, 53]"
1656,"[18, 28]"
1690,[53]
59,"[18, 53, 80]"
25,[18]
9315,"[18, 53]"
9291,"[18, 35]"
69,"[18, 10749]"
8202,[28]
612,"[18, 28, 53]"
2652,"[18, 53]"
1904,"[18, 10749]"
9388,"[18, 35]"
921,"[18, 10749]"
8923,"[18, 80]"
7552,[35]
8643,"[18, 53, 80]"
10066,[53]
533,"[16, 28, 35, 10751]"
8814,"[28, 53]"
9913,"[18, 53]"
9947,[28]
10065,"[18, 53]"
10320,"[18, 53]"
8274,[35]
2026,"[18, 53, 80]"
9641,[35]
11968,"[28, 53, 80]"
7214,[18]
231,"[18, 53]"
11460,[53]
9667,"[18, 28, 53]"
11096,[53]
11931,"[18, 35, 10749]"
10033,"[35, 10749]"
10851,"[18, 53, 80]"
1985,"[18, 53]"
10040,"[28, 35]"
398,"[18, 80]"
4379,[35]
179,[28]
11683,[53]
9270,"[18, 53]"
9779,"[18, 35]"
4550,"[18, 53]"
8066,"[18, 53]"
10048,[28]
9621,"[18, 35, 10749]"
8976,[35]
11400,"[18, 10749]"
8999,"[18, 53]"
6519,"[28, 35]"
1696,"[18, 53, 80]"
8978,[53]
2800,[35]
647,"[16, 28]"
6963,"[18, 35]"
17350,[35]
3291,[18]
9885,[53]
9043,"[18, 35, 10749]"
9009,"[18, 53]"
11804,"[18, 53]"
340,"[18, 35]"
2313,"[18, 35, 10749]"
7553,[35]
10707,"[18, 35]"
6961,[35]
16608,"[18, 28, 53, 80]"
11638,"[35, 10749]"
11453,[35]
9763,[18]
14175,"[16, 28, 10751]"
445,"[18, 53]"
9787,[18]
9681,[35]
11661,"[18, 10749]"
9042,"[28, 53]"
10060,[18]
501,[99]
8968,"[18, 53]"
791,[53]
11431,"[18, 35, 10749]"
7873,"[18, 28, 53, 80]"
15657,"[16, 28, 10751]"
12142,"[28, 53]"
9777,"[18, 53]"
13374,[35]
8982,"[18, 28, 53, 80]"
8053,"[18, 28, 53, 80]"
16553,[35]
1544,"[18, 35, 10749]"
1826,"[18, 35, 10749]"
9912,[18]
10012,"[35, 53]"
9899,"[18, 35]"
1947,[18]
1833,"[18, 35, 10749]"
11559,"[18, 28, 53]"
1833,"[18, 35, 10749]"
10008,[53]
9687,[35]
11421,[18]
546,[18]
11648,"[35, 10749]"
9701,[18]
10092,[53]
13933,"[16, 10751]"
11348,[53]
6439,[35]
13498,"[28, 35]"
168705,"[28, 53]"
10077,"[28, 53]"
14177,"[35, 10749]"
1382,"[18, 35, 10749]"
9927,[35]
1553,"[18, 53]"
868,"[18, 80]"
10476,[18]
13922,"[18, 28]"
2117,[18]
1665,[18]
14375,[18]
42434,[35]
16367,"[18, 35]"
16186,"[18, 35, 10749]"
10846,"[18, 35, 10749]"
30238,[99]
10064,"[18, 53]"
12700,"[18, 53]"
13461,[18]
14695,"[18, 53]"
98622,"[16, 28]"
13020,[99]
9813,"[18, 53]"
1951,[18]
10845,"[35, 53]"
13682,"[16, 10751]"
48916,[35]
2610,"[18, 35, 10749]"
44894,"[35, 10749]"
1546,"[18, 35]"
1420,"[18, 35]"
1444,"[18, 35]"
14097,"[18, 28]"
13127,"[18, 28, 53, 80]"
6183,"[18, 35, 10749]"
21705,"[16, 10751]"
17455,[53]
67,"[18, 53, 80]"
11354,"[18, 35]"
10263,"[28, 53]"
7870,"[18, 10749]"
11330,"[28, 53, 80]"
10773,"[18, 35]"
14174,[18]
5471,"[18, 28]"
13919,"[18, 35]"
124673,"[18, 28]"
9729,"[18, 53]"
32390,[35]
25967,"[28, 53]"
25967,"[28, 53]"
21506,[53]
6077,"[28, 53]"
10799,[28]
30270,[35]
12699,[53]
10292,[53]
14968,"[18, 35]"
8340,[18]
9721,"[28, 53, 80]"
18191,"[18, 53]"
10475,"[18, 35, 10749]"
20068,"[18, 35, 10749]"
13557,[53]
10116,[28]
30178,"[16, 28, 35, 10751]"
13679,"[16, 28, 10751]"
31032,"[18, 35]"
24615,"[16, 10751]"
148,"[18, 10749]"
19166,"[18, 53]"
1963,"[18, 10749]"
20981,"[28, 53]"
5145,"[18, 28, 53, 80]"
18747,"[18, 80]"
16048,"[18, 35, 10749]"
7182,[53]
23478,"[18, 35, 10749]"
8435,"[18, 35]"
14166,"[18, 35]"
11490,"[18, 10749]"
16411,"[18, 28, 53, 80]"
10798,[28]
16456,"[28, 53]"
10703,"[18, 28]"
14922,"[18, 35, 10749]"
13653,"[18, 53, 80]"
14566,[53]
17113,[18]
15624,"[18, 10749]"
45035,"[18, 53]"
5890,[28]
10842,"[18, 53]"
27337,[35]
31977,[18]
14788,"[18, 53, 80]"
7509,"[18, 10749]"
19583,[18]
9288,[28]
18882,"[28, 53]"
10268,[35]
1986,[18]
24123,"[18, 35, 10749]"
34067,"[16, 28]"
13222,[99]
10598,"[18, 53, 80]"
21043,"[18, 53]"
24702,[53]
24546,"[18, 28, 53]"
8332,"[18, 53, 80]"
9806,"[16, 28, 10751]"
558,[28]
393,"[28, 53, 80]"
2048,[28]
2502,"[18, 28, 53]"
11036,"[18, 10749]"
809,"[16, 28, 35, 10751]"
652,"[18, 28]"
747,"[35, 53]"
435,"[28, 53]"
70,[18]
10625,[35]
1487,[28]
1824,"[35, 10749]"
2059,"[28, 53]"
1954,"[28, 53]"
4935,"[16, 28]"
594,"[18, 35]"
2789,[28]
9509,"[18, 28, 53, 80]"
8699,[35]
7131,"[28, 53]"
2567,[18]
1538,"[18, 53, 80]"
10555,"[16, 28, 35, 10751]"
5255,"[16, 28, 10751]"
693,"[35, 10749]"
36648,"[28, 53]"
1577,"[28, 53]"
1640,[18]
4553,"[18, 53]"
395,[28]
866,[18]
613,[18]
6947,"[18, 53]"
924,"[28, 53]"
9472,[35]
1586,[53]
1970,[53]
205,[18]
615,[18]
10591,[35]
9477,"[18, 28]"
5966,"[35, 10749]"
2288,"[18, 10749]"
80,"[18, 10749]"
11282,"[28, 35]"
9801,"[35, 10749]"
9352,[35]
14337,"[18, 28, 53]"
401,"[18, 35, 10749]"
12153,[35]
10204,"[28, 35]"
11247,[35]
4836,"[18, 53, 80]"
8193,[35]
10045,"[28, 53]"
9759,"[28, 53, 80]"
9675,"[18, 35, 10749]"
5528,[18]
5137,"[28, 53]"
1677,[18]
12242,"[16, 28, 35, 10751]"
1777,[99]
14462,"[18, 53]"
2539,[35]
11358,"[18, 28, 53]"
10145,"[18, 28, 53, 80]"
13700,"[16, 10751]"
11081,"[18, 28, 53]"
9541,"[35, 10749]"
9890,"[28, 35]"
2023,"[18, 28]"
83,"[18, 53]"
11823,"[35, 10749]"
1653,[18]
11866,"[18, 28, 53]"
4380,"[18, 35, 10749]"
11137,"[35, 10749]"
438,"[28, 53]"
1599,"[35, 10749]"
11171,[18]
8849,[35]
13932,"[16, 28, 10751]"
3040,"[28, 53]"
11128,"[18, 28, 53]"
1901,"[18, 35, 10749]"
1913,[18]
14024,"[18, 10749]"
11237,"[28, 53]"
11099,"[18, 28, 53]"
4599,"[18, 35, 10749]"
21778,[35]
10304,"[28, 53]"
11636,"[18, 28, 53, 80]"
10740,"[18, 53]"
11026,[53]
17111,"[28, 53]"
11025,[35]
13416,[18]
14292,[18]
13193,"[18, 35]"
60672,"[28, 53, 80]"
13476,"[35, 10749]"
14844,"[35, 10749]"
21385,"[16, 28, 35, 10751]"
15058,[18]
12877,"[18, 53, 80]"
11162,"[18, 10749]"
10710,[35]
11184,[18]
11658,"[18, 28]"
17047,[35]
10677,"[18, 10749]"
5552,"[18, 28]"
57112,[35]
9805,"[28, 35]"
9805,"[28, 35]"
13572,"[18, 28, 53, 80]"
10718,[28]
7548,"[18, 10749]"
11633,"[16, 28]"
8555,[53]
11058,"[18, 28, 53]"
9688,"[18, 35, 10749]"
11217,"[35, 53]"
57825,"[18, 35, 10749]"
14846,"[18, 35, 10749]"
10733,[18]
12657,"[35, 10749]"
363,"[18, 10749]"
56903,"[18, 10749]"
15566,"[35, 10749]"
436,"[18, 53, 80]"
11169,"[18, 28, 53, 80]"
12281,"[18, 80]"
7291,"[18, 53, 80]"
8953,"[16, 28]"
9692,[18]
24653,[18]
9953,[18]
27,"[18, 10749]"
2517,[18]
842,"[18, 53]"
276,"[18, 35]"
10296,[18]
15774,[18]
9711,"[28, 53]"
11109,"[18, 80]"
12540,[35]
19592,"[18, 53]"
19592,"[18, 53]"
33908,[53]
15859,"[18, 10749]"
39386,[35]
540,[28]
17825,"[18, 35]"
21301,"[18, 35]"
11632,"[18, 10749]"
10361,"[18, 53]"
14114,[18]
16232,"[18, 35]"
33624,"[28, 35]"
11662,"[18, 28, 53]"
9803,[35]
9060,[53]
10870,"[18, 35]"
12703,[18]
9393,[18]
13702,[35]
14648,"[18, 35]"
9965,[35]
4251,"[18, 10749]"
34942,"[16, 28, 10751]"
10742,"[18, 53]"
11588,"[28, 53]"
342,"[18, 35]"
15644,"[18, 28, 53]"
17478,"[18, 28, 53, 80]"
31165,[18]
1392,[99]
12583,"[18, 53]"
14172,"[28, 53]"
6478,[18]
12483,"[18, 53]"
12109,"[18, 35]"
14134,[18]
13378,"[16, 10751]"
16784,[35]
51786,"[16, 28, 10751]"
26275,"[28, 35]"
11413,"[28, 35]"
